ID,name,gwp,declared_unit,category
ec33mzaa,R70118E1,381 kgCO2e,1 m3,Shotcrete
ec301qpu,R70118E1,395 kgCO2e,1 m3,Shotcrete
ec30a7g8,R70138C1,481 kgCO2e,1 m3,Shotcrete
ec3g604t,R70138C1,434 kgCO2e,1 m3,Shotcrete
ec3h60gm,R70138C1,435 kgCO2e,1 m3,Shotcrete
ec36bp8t,R70138C1,431 kgCO2e,1 m3,Shotcrete
ec3yj3u8,R70138C1,436 kgCO2e,1 m3,Shotcrete
ec3y99y0,R70138C1,447 kgCO2e,1 m3,Shotcrete
ec3f64hp,R70138C1,436 kgCO2e,1 m3,Shotcrete
ec3632gf,R70138C1,506 kgCO2e,1 m3,Shotcrete
ec3rnt3f,R70238W3,341 kgCO2e,1 m3,Shotcrete
ec3fzw74,R70238W3,339 kgCO2e,1 m3,Shotcrete
ec3yf1xj,R70238W3,337 kgCO2e,1 m3,Shotcrete
ec35z40m,R70238W3,339 kgCO2e,1 m3,Shotcrete
ec3rsa31,R70238W3,348 kgCO2e,1 m3,Shotcrete
ec3rfq97,R70238W3,298 kgCO2e,1 m3,Shotcrete
ec363xcb,R70C12C1,436 kgCO2e,1 m3,Shotcrete
ec3x8x4b,R70C12C1,424 kgCO2e,1 m3,Shotcrete
ec34acpx,R70C12C1,462 kgCO2e,1 m3,Shotcrete
ec3zynw0,R70C12C1,431 kgCO2e,1 m3,Shotcrete
ec342a8x,R70EG8Q1,307 kgCO2e,1 m3,Shotcrete
ec3xm8s3,R70P18P1,503 kgCO2e,1 m3,Shotcrete
ec39ddqj,R70P18P1,521 kgCO2e,1 m3,Shotcrete
ec3cep3y,R70Z12C1,422 kgCO2e,1 m3,Shotcrete
ec382nq5,R71P18P1,538 kgCO2e,1 m3,Shotcrete
ec3mp120,R71P18P1,510 kgCO2e,1 m3,Shotcrete
ec3gy4qy,R71P18P1,528 kgCO2e,1 m3,Shotcrete
ec3mb7yj,R71P18P1,526 kgCO2e,1 m3,Shotcrete
ec34087e,R75138C1,483 kgCO2e,1 m3,Shotcrete
ec3xycqy,R75138C1,461 kgCO2e,1 m3,Shotcrete
ec3h5d4e,R751LBE7,459 kgCO2e,1 m3,Shotcrete
ec3kcdbz,R751LBE7,472 kgCO2e,1 m3,Shotcrete
ec3rqz5n,R751LBE7,424 kgCO2e,1 m3,Shotcrete
ec35xmar,R751LBE7,399 kgCO2e,1 m3,Shotcrete
ec3mmbz0,R751LBE7,527 kgCO2e,1 m3,Shotcrete
ec341ktw,R751LBE7,528 kgCO2e,1 m3,Shotcrete
ec35kzc5,R7F138N1,506 kgCO2e,1 m3,Shotcrete
ec3kxs2x,R80112C1,475 kgCO2e,1 m3,Shotcrete
ec33e06c,R80112C1,483 kgCO2e,1 m3,Shotcrete
ec3js4qp,R80112C1,485 kgCO2e,1 m3,Shotcrete
ec3whdn1,R80112C1,483 kgCO2e,1 m3,Shotcrete
ec389pkb,R80112C1,482 kgCO2e,1 m3,Shotcrete
ec3hkkn2,R80112C1,504 kgCO2e,1 m3,Shotcrete
ec3xzrm0,R80112C1,482 kgCO2e,1 m3,Shotcrete
ec3fbnfq,R80112C3,488 kgCO2e,1 m3,Shotcrete
ec3txgfa,R80112E1,428 kgCO2e,1 m3,Shotcrete
ec3gc6q4,R80112E1,442 kgCO2e,1 m3,Shotcrete
ec3009ud,R80112E1,435 kgCO2e,1 m3,Shotcrete
ec3m66gz,R80112E1,444 kgCO2e,1 m3,Shotcrete
ec3u5zfq,R80112E1,432 kgCO2e,1 m3,Shotcrete
ec3je5yx,R80118E1,443 kgCO2e,1 m3,Shotcrete
ec3j381r,R80118E1,428 kgCO2e,1 m3,Shotcrete
ec38udhq,R80118E1,431 kgCO2e,1 m3,Shotcrete
ec3zeznx,R80118E1,441 kgCO2e,1 m3,Shotcrete
ec31k4cu,R80138C1,496 kgCO2e,1 m3,Shotcrete
ec3ankr8,R80138C1,484 kgCO2e,1 m3,Shotcrete
ec3p2ut2,R80138C1,485 kgCO2e,1 m3,Shotcrete
ec3ft1yw,R80138C1,478 kgCO2e,1 m3,Shotcrete
ec345ucr,R80138C1,566 kgCO2e,1 m3,Shotcrete
ec3b2w4q,R80138C1,485 kgCO2e,1 m3,Shotcrete
ec3r6848,R80138C1,485 kgCO2e,1 m3,Shotcrete
ec3h44zj,R80C12C1,483 kgCO2e,1 m3,Shotcrete
ec3gm260,R80P18Q1,515 kgCO2e,1 m3,Shotcrete
ec3s8wf2,R80P18Q1,519 kgCO2e,1 m3,Shotcrete
ec3d8q8m,R80P18Q1,516 kgCO2e,1 m3,Shotcrete
ec3fgsze,R80P18Q1,523 kgCO2e,1 m3,Shotcrete
ec3ck9tj,R80P18Q1,526 kgCO2e,1 m3,Shotcrete
ec3003uy,R80P18Q1,509 kgCO2e,1 m3,Shotcrete
ec3gr3gb,R80Z12C1,480 kgCO2e,1 m3,Shotcrete
ec34cjwd,R85100C0,512 kgCO2e,1 m3,Shotcrete
ec3h3r78,R85112C1,517 kgCO2e,1 m3,Shotcrete
ec3ynnrw,R85112C1,525 kgCO2e,1 m3,Shotcrete
ec38cbza,R85112C1,500 kgCO2e,1 m3,Shotcrete
ec3gnpph,R89138C1,532 kgCO2e,1 m3,Shotcrete
ec3j4b8c,R89138C1,532 kgCO2e,1 m3,Shotcrete
ec3c0unb,R89138C1,538 kgCO2e,1 m3,Shotcrete
ec3ssbb9,R89138C1,534 kgCO2e,1 m3,Shotcrete
ec3rxdhd,R89138C1,537 kgCO2e,1 m3,Shotcrete
ec3ge3fh,R89138C1,598 kgCO2e,1 m3,Shotcrete
ec3qfydh,R89138C1,548 kgCO2e,1 m3,Shotcrete
ec3taxp6,R89138C1,538 kgCO2e,1 m3,Shotcrete
ec3xuq72,R89138C1,625 kgCO2e,1 m3,Shotcrete
ec3uqkx6,R89138C1,538 kgCO2e,1 m3,Shotcrete
ec3yg9x6,R9410003,652 kgCO2e,1 m3,Shotcrete
ec3ezb39,R95112D1,540 kgCO2e,1 m3,Shotcrete
ec3ken5p,R95112D1,536 kgCO2e,1 m3,Shotcrete
ec3j9s7b,R95112D1,537 kgCO2e,1 m3,Shotcrete
ec3kcrz1,R95112D1,537 kgCO2e,1 m3,Shotcrete
ec3x1h8z,R95112D1,536 kgCO2e,1 m3,Shotcrete
ec3r8fy8,S70115,394 kgCO2e,1 m3,Shotcrete
ec3469et,S70115,397 kgCO2e,1 m3,Shotcrete
ec34cfbf,S70115,395 kgCO2e,1 m3,Shotcrete
ec3f41xw,S70115,405 kgCO2e,1 m3,Shotcrete
ec3r5fqq,S70115,391 kgCO2e,1 m3,Shotcrete
ec3e015m,S70115,390 kgCO2e,1 m3,Shotcrete
ec3z72cz,S70115,394 kgCO2e,1 m3,Shotcrete
ec32q1z8,S70115,399 kgCO2e,1 m3,Shotcrete
ec3myay2,S70115,389 kgCO2e,1 m3,Shotcrete
ec32p49b,S70115,405 kgCO2e,1 m3,Shotcrete
ec3mter4,S70119,353 kgCO2e,1 m3,Shotcrete
ec3mmt88,S70119,355 kgCO2e,1 m3,Shotcrete
ec3hxrqf,S70119,347 kgCO2e,1 m3,Shotcrete
ec3dsk2s,S70119,363 kgCO2e,1 m3,Shotcrete
ec314czx,S70119,364 kgCO2e,1 m3,Shotcrete
ec3pgz7a,S70119,357 kgCO2e,1 m3,Shotcrete
ec328mmj,S70119,353 kgCO2e,1 m3,Shotcrete
ec3ud602,S70119,352 kgCO2e,1 m3,Shotcrete
ec3q7zdp,S70119,349 kgCO2e,1 m3,Shotcrete
ec3215ud,S70119,352 kgCO2e,1 m3,Shotcrete
ec324q48,S70119,348 kgCO2e,1 m3,Shotcrete
ec3xg1e5,S70160,453 kgCO2e,1 m3,Shotcrete
ec391jsk,S70160,458 kgCO2e,1 m3,Shotcrete
ec3rpb6f,S70160,462 kgCO2e,1 m3,Shotcrete
ec3a3h4m,S70160,453 kgCO2e,1 m3,Shotcrete
ec3b39jc,S70160,467 kgCO2e,1 m3,Shotcrete
ec31ypaq,S70160,457 kgCO2e,1 m3,Shotcrete
ec3d0m02,S70160,459 kgCO2e,1 m3,Shotcrete
ec3ac7uj,S70160,469 kgCO2e,1 m3,Shotcrete
ec3f8seq,S70160,450 kgCO2e,1 m3,Shotcrete
ec3quect,S70160,469 kgCO2e,1 m3,Shotcrete
ec3dhe3t,S70187,473 kgCO2e,1 m3,Shotcrete
ec3en1fc,S70187,461 kgCO2e,1 m3,Shotcrete
ec359gau,S70221,473 kgCO2e,1 m3,Shotcrete
ec3u5qmb,S70325,405 kgCO2e,1 m3,Shotcrete
ec3knz9g,S70421,467 kgCO2e,1 m3,Shotcrete
ec3gu9ca,S70421,458 kgCO2e,1 m3,Shotcrete
ec30cqq1,S70425,393 kgCO2e,1 m3,Shotcrete
ec3zwd1z,S70425,404 kgCO2e,1 m3,Shotcrete
ec3xty2a,S70425,395 kgCO2e,1 m3,Shotcrete
ec3fz5h2,S70550,467 kgCO2e,1 m3,Shotcrete
ec3a8mg7,S70588,403 kgCO2e,1 m3,Shotcrete
ec3rrf21,S70588,405 kgCO2e,1 m3,Shotcrete
ec3eqzza,S70588,414 kgCO2e,1 m3,Shotcrete
ec3meh3p,S70588,402 kgCO2e,1 m3,Shotcrete
ec3hkb3d,S70606,468 kgCO2e,1 m3,Shotcrete
ec3gegks,S72062,415 kgCO2e,1 m3,Shotcrete
ec3jgypq,S75000,481 kgCO2e,1 m3,Shotcrete
ec348any,S75000,489 kgCO2e,1 m3,Shotcrete
ec3z05yr,S75000,489 kgCO2e,1 m3,Shotcrete
ec3qgh3h,S75000,500 kgCO2e,1 m3,Shotcrete
ec37r1qp,S75000,490 kgCO2e,1 m3,Shotcrete
ec3fpqjt,S75000,484 kgCO2e,1 m3,Shotcrete
ec3eg26q,S75000,497 kgCO2e,1 m3,Shotcrete
ec39sp27,S75000,484 kgCO2e,1 m3,Shotcrete
ec3skbas,S75000,488 kgCO2e,1 m3,Shotcrete
ec3jquux,S75000,493 kgCO2e,1 m3,Shotcrete
ec3hm88y,S75015,421 kgCO2e,1 m3,Shotcrete
ec3gfww4,S75015,415 kgCO2e,1 m3,Shotcrete
ec3js6sa,S75015,418 kgCO2e,1 m3,Shotcrete
ec35nz77,S75015,424 kgCO2e,1 m3,Shotcrete
ec3c2800,S75015,425 kgCO2e,1 m3,Shotcrete
ec3568j1,S75015,417 kgCO2e,1 m3,Shotcrete
ec3j94w7,S75015,432 kgCO2e,1 m3,Shotcrete
ec3emsw2,S75015,422 kgCO2e,1 m3,Shotcrete
ec3ngrt2,S75015,421 kgCO2e,1 m3,Shotcrete
ec3fjtys,S75015,432 kgCO2e,1 m3,Shotcrete
ec3xdhd9,S75047,501 kgCO2e,1 m3,Shotcrete
ec3hn663,S75114,500 kgCO2e,1 m3,Shotcrete
ec3eedm4,S75115,495 kgCO2e,1 m3,Shotcrete
ec32nmnm,S75129,503 kgCO2e,1 m3,Shotcrete
ec3jb2cs,S75169,435 kgCO2e,1 m3,Shotcrete
ec3rjwbf,S75169,424 kgCO2e,1 m3,Shotcrete
ec3j3aeu,S75169,424 kgCO2e,1 m3,Shotcrete
ec3r2zmj,S75169,449 kgCO2e,1 m3,Shotcrete
ec360knh,S75169,435 kgCO2e,1 m3,Shotcrete
ec3fcbyc,S75169,428 kgCO2e,1 m3,Shotcrete
ec3ebb3t,S75169,418 kgCO2e,1 m3,Shotcrete
ec3fd5kx,S75169,420 kgCO2e,1 m3,Shotcrete
ec3kb84w,S75169,427 kgCO2e,1 m3,Shotcrete
ec359muk,S75169,424 kgCO2e,1 m3,Shotcrete
ec3zx645,S75169,420 kgCO2e,1 m3,Shotcrete
ec3twkpu,S75195,493 kgCO2e,1 m3,Shotcrete
ec3qa720,S75195,495 kgCO2e,1 m3,Shotcrete
ec3bna4s,S75195,492 kgCO2e,1 m3,Shotcrete
ec3h29ce,S75195,493 kgCO2e,1 m3,Shotcrete
ec3dq955,S75195,505 kgCO2e,1 m3,Shotcrete
ec3pcwgc,S75195,497 kgCO2e,1 m3,Shotcrete
ec3k0w1j,S75195,502 kgCO2e,1 m3,Shotcrete
ec3u8h31,S75195,488 kgCO2e,1 m3,Shotcrete
ec33rkr4,S75195,489 kgCO2e,1 m3,Shotcrete
ec3rrwj5,S75195,492 kgCO2e,1 m3,Shotcrete
ec34e8c8,S75195,486 kgCO2e,1 m3,Shotcrete
ec3b6f0x,S75417,493 kgCO2e,1 m3,Shotcrete
ec3fzynd,S75417,494 kgCO2e,1 m3,Shotcrete
ec3qy9pc,S75417,505 kgCO2e,1 m3,Shotcrete
ec3k8pkk,S75417,486 kgCO2e,1 m3,Shotcrete
ec3j6uxz,S75417,496 kgCO2e,1 m3,Shotcrete
ec376weq,S75417,498 kgCO2e,1 m3,Shotcrete
ec3nh0r8,S75417,493 kgCO2e,1 m3,Shotcrete
ec3nqs5f,S75417,494 kgCO2e,1 m3,Shotcrete
ec3c2hb7,S75417,489 kgCO2e,1 m3,Shotcrete
ec3ed5zm,S75419,518 kgCO2e,1 m3,Shotcrete
ec34x281,S75455,481 kgCO2e,1 m3,Shotcrete
ec3pcuys,S75455,487 kgCO2e,1 m3,Shotcrete
ec3nez36,S75455,492 kgCO2e,1 m3,Shotcrete
ec3k89rk,S75455,489 kgCO2e,1 m3,Shotcrete
ec3jpqfd,S75455,490 kgCO2e,1 m3,Shotcrete
ec3eqfpb,S75455,500 kgCO2e,1 m3,Shotcrete
ec3d8bpt,S75455,497 kgCO2e,1 m3,Shotcrete
ec30708m,S75455,488 kgCO2e,1 m3,Shotcrete
ec3hkzjj,S75455,484 kgCO2e,1 m3,Shotcrete
ec3ph4x1,S75455,488 kgCO2e,1 m3,Shotcrete
ec3xbssz,S75455,484 kgCO2e,1 m3,Shotcrete
ec3fxjn6,S75460,513 kgCO2e,1 m3,Shotcrete
ec3acapc,S75465,417 kgCO2e,1 m3,Shotcrete
ec3c0h8e,S75465,421 kgCO2e,1 m3,Shotcrete
ec3qm8fe,S75465,423 kgCO2e,1 m3,Shotcrete
ec3b1aea,S75465,415 kgCO2e,1 m3,Shotcrete
ec3par3t,S75465,432 kgCO2e,1 m3,Shotcrete
ec366m2q,S75465,421 kgCO2e,1 m3,Shotcrete
ec3f20wj,S75465,435 kgCO2e,1 m3,Shotcrete
ec3q9k90,S75465,417 kgCO2e,1 m3,Shotcrete
ec39a0pr,S75465,421 kgCO2e,1 m3,Shotcrete
ec34shjq,S75465,420 kgCO2e,1 m3,Shotcrete
ec3mmkwf,S75465,431 kgCO2e,1 m3,Shotcrete
ec3y18th,S75465,425 kgCO2e,1 m3,Shotcrete
ec3bejbp,S75E250071,490 kgCO2e,1 m3,Shotcrete
ec3dkdkx,S75E250071,491 kgCO2e,1 m3,Shotcrete
ec3cxyzt,S75E250072,493 kgCO2e,1 m3,Shotcrete
ec3wfdaf,S75E250F7,395 kgCO2e,1 m3,Shotcrete
ec3gbqaa,S75E250F7,399 kgCO2e,1 m3,Shotcrete
ec37821r,S75E250F7,396 kgCO2e,1 m3,Shotcrete
ec3g5tsy,S75E250F7,409 kgCO2e,1 m3,Shotcrete
ec3bgmnc,S75E250F7,398 kgCO2e,1 m3,Shotcrete
ec3xhxk5,S75E250F7,403 kgCO2e,1 m3,Shotcrete
ec34tcm3,S75E250F7,410 kgCO2e,1 m3,Shotcrete
ec3zcqaj,S75E250F7,398 kgCO2e,1 m3,Shotcrete
ec3fpuge,S75E250F7,402 kgCO2e,1 m3,Shotcrete
ec33r7gg,S75E250F7,399 kgCO2e,1 m3,Shotcrete
ec3thhke,S75E250U71,491 kgCO2e,1 m3,Shotcrete
ec356zjp,S75E252F7,442 kgCO2e,1 m3,Shotcrete
ec324wzm,S75E252F7,439 kgCO2e,1 m3,Shotcrete
ec385qwy,S75E252F7,450 kgCO2e,1 m3,Shotcrete
ec3sdues,S75E252F7,436 kgCO2e,1 m3,Shotcrete
ec32eyfh,S75E252F7,440 kgCO2e,1 m3,Shotcrete
ec31dfep,S75E252F7,440 kgCO2e,1 m3,Shotcrete
ec3r6w46,S75E252F7,444 kgCO2e,1 m3,Shotcrete
ec303zpq,S75E252F7,451 kgCO2e,1 m3,Shotcrete
ec3q431d,S75E252F7,434 kgCO2e,1 m3,Shotcrete
ec3x3397,S75E252F7,436 kgCO2e,1 m3,Shotcrete
ec365j1b,S75E252F7,440 kgCO2e,1 m3,Shotcrete
ec3bbcxn,S76107,507 kgCO2e,1 m3,Shotcrete
ec362yau,S76107,495 kgCO2e,1 m3,Shotcrete
ec38966u,S76107,494 kgCO2e,1 m3,Shotcrete
ec3201qm,S77086,516 kgCO2e,1 m3,Shotcrete
ec3ysmn2,S78027,391 kgCO2e,1 m3,Shotcrete
ec3na0a9,S78027,401 kgCO2e,1 m3,Shotcrete
ec3u8ywm,S80000,519 kgCO2e,1 m3,Shotcrete
ec3nbhsy,S80000,531 kgCO2e,1 m3,Shotcrete
ec3g6rbk,S80000,512 kgCO2e,1 m3,Shotcrete
ec3x2eeg,S80000,516 kgCO2e,1 m3,Shotcrete
ec30s9dr,S80000,521 kgCO2e,1 m3,Shotcrete
ec3ffknp,S80000,515 kgCO2e,1 m3,Shotcrete
ec3u2tgk,S80000,528 kgCO2e,1 m3,Shotcrete
ec3jfhbm,S80000,520 kgCO2e,1 m3,Shotcrete
ec3g68jt,S80000,518 kgCO2e,1 m3,Shotcrete
ec3xbntx,S80015,452 kgCO2e,1 m3,Shotcrete
ec3jd433,S80015,442 kgCO2e,1 m3,Shotcrete
ec3w8y9h,S80015,459 kgCO2e,1 m3,Shotcrete
ec3eu35u,S80015,447 kgCO2e,1 m3,Shotcrete
ec3xhcr6,S80015,448 kgCO2e,1 m3,Shotcrete
ec3pt3mq,S80015,448 kgCO2e,1 m3,Shotcrete
ec37mdn4,S80015,444 kgCO2e,1 m3,Shotcrete
ec3k0zpt,S80015,458 kgCO2e,1 m3,Shotcrete
ec3s0pyp,S80015,444 kgCO2e,1 m3,Shotcrete
ec3ujpcw,S80015,447 kgCO2e,1 m3,Shotcrete
ec3xtwgn,S80015,450 kgCO2e,1 m3,Shotcrete
ec3nn4qy,S80103,460 kgCO2e,1 m3,Shotcrete
ec3ysz3g,S80142,535 kgCO2e,1 m3,Shotcrete
ec3jq10g,S80142,522 kgCO2e,1 m3,Shotcrete
ec3pydur,S80154,532 kgCO2e,1 m3,Shotcrete
ec3fbda5,S80465,518 kgCO2e,1 m3,Shotcrete
ec3ytau7,S80465,521 kgCO2e,1 m3,Shotcrete
ec3ucrxg,S80465,519 kgCO2e,1 m3,Shotcrete
ec31c9er,S80475,451 kgCO2e,1 m3,Shotcrete
ec34grbp,S80475,441 kgCO2e,1 m3,Shotcrete
ec3wfzj2,S80475,450 kgCO2e,1 m3,Shotcrete
ec39rg8t,S80475,457 kgCO2e,1 m3,Shotcrete
ec3hneug,S80475,447 kgCO2e,1 m3,Shotcrete
ec3pgcnz,S80475,447 kgCO2e,1 m3,Shotcrete
ec3kk8e6,S80475,458 kgCO2e,1 m3,Shotcrete
ec3sk5zq,S80475,444 kgCO2e,1 m3,Shotcrete
ec30just,S80475,448 kgCO2e,1 m3,Shotcrete
ec3hyecj,S80475,444 kgCO2e,1 m3,Shotcrete
ec3pyhb0,S80475,446 kgCO2e,1 m3,Shotcrete
ec3kkm8y,S85000,552 kgCO2e,1 m3,Shotcrete
ec3c9u38,S85000,551 kgCO2e,1 m3,Shotcrete
ec3uqzwh,S85000,543 kgCO2e,1 m3,Shotcrete
ec3s26tp,S85000,559 kgCO2e,1 m3,Shotcrete
ec3egr2s,S85000,550 kgCO2e,1 m3,Shotcrete
ec37sbbm,S85000,546 kgCO2e,1 m3,Shotcrete
ec3dubyb,S85000,549 kgCO2e,1 m3,Shotcrete
ec3g38b5,S85000,563 kgCO2e,1 m3,Shotcrete
ec3gwdrq,S85000,547 kgCO2e,1 m3,Shotcrete
ec3k13h6,S85000_VCR,554 kgCO2e,1 m3,Shotcrete
ec3ycbg2,S85015,485 kgCO2e,1 m3,Shotcrete
ec334yam,S85015,473 kgCO2e,1 m3,Shotcrete
ec3dk4gr,S85015,477 kgCO2e,1 m3,Shotcrete
ec36yc7j,S85020,448 kgCO2e,1 m3,Shotcrete
ec3yqcew,S85020,459 kgCO2e,1 m3,Shotcrete
ec3jukan,S85020,452 kgCO2e,1 m3,Shotcrete
ec356z2u,S85037,506 kgCO2e,1 m3,Shotcrete
ec3kyh8q,S85159,553 kgCO2e,1 m3,Shotcrete
ec3bdkn8,S85159,566 kgCO2e,1 m3,Shotcrete
ec3m18yn,S85168,567 kgCO2e,1 m3,Shotcrete
ec38auyr,S85189,562 kgCO2e,1 m3,Shotcrete
ec3se6yt,S85189,550 kgCO2e,1 m3,Shotcrete
ec35kwyy,S85189,553 kgCO2e,1 m3,Shotcrete
ec37t3u6,S85211,567 kgCO2e,1 m3,Shotcrete
ec3dd9qj,S85232,564 kgCO2e,1 m3,Shotcrete
ec3ynn39,S85235,489 kgCO2e,1 m3,Shotcrete
ec3s5nfb,S85447,485 kgCO2e,1 m3,Shotcrete
ec3kfe2d,S85587,473 kgCO2e,1 m3,Shotcrete
ec3ttrnb,S85587,477 kgCO2e,1 m3,Shotcrete
ec3ntczp,S85E245F71,460 kgCO2e,1 m3,Shotcrete
ec3xjkjw,S85E245F7A,436 kgCO2e,1 m3,Shotcrete
ec337qd1,S85E245F7A,426 kgCO2e,1 m3,Shotcrete
ec3d475a,S86507,562 kgCO2e,1 m3,Shotcrete
ec3wzchg,S86507,559 kgCO2e,1 m3,Shotcrete
ec3d6afg,S86507,561 kgCO2e,1 m3,Shotcrete
ec3mq9p1,S86507,573 kgCO2e,1 m3,Shotcrete
ec3tnphm,S87016,574 kgCO2e,1 m3,Shotcrete
ec3m8wrn,S87018,573 kgCO2e,1 m3,Shotcrete
ec38p0wd,S8710002,602 kgCO2e,1 m3,Shotcrete
ec3udqsb,S8710002,603 kgCO2e,1 m3,Shotcrete
ec3nqeta,S88001,583 kgCO2e,1 m3,Shotcrete
ec3rp5es,S88007,571 kgCO2e,1 m3,Shotcrete
ec3mxuw4,S88007,572 kgCO2e,1 m3,Shotcrete
ec3basft,S88007,584 kgCO2e,1 m3,Shotcrete
ec3j2mg9,S88009,587 kgCO2e,1 m3,Shotcrete
ec39r7jq,S88009,574 kgCO2e,1 m3,Shotcrete
ec3fya34,S88009,575 kgCO2e,1 m3,Shotcrete
ec3rakya,S88009,577 kgCO2e,1 m3,Shotcrete
ec30t21u,S88010,509 kgCO2e,1 m3,Shotcrete
ec3781k7,S88011,492 kgCO2e,1 m3,Shotcrete
ec3kszwf,S88011,504 kgCO2e,1 m3,Shotcrete
ec3pty9k,S88306,569 kgCO2e,1 m3,Shotcrete
ec3u9qn0,S88306,562 kgCO2e,1 m3,Shotcrete
ec335h17,S88306,571 kgCO2e,1 m3,Shotcrete
ec3xw414,S88306,568 kgCO2e,1 m3,Shotcrete
ec3j81km,S88306,574 kgCO2e,1 m3,Shotcrete
ec3p3seq,S88306,568 kgCO2e,1 m3,Shotcrete
ec3bq7w0,S88306,565 kgCO2e,1 m3,Shotcrete
ec3gamwr,S88306,577 kgCO2e,1 m3,Shotcrete
ec3k7s8r,S88306,581 kgCO2e,1 m3,Shotcrete
ec3m2331,S88306,569 kgCO2e,1 m3,Shotcrete
ec3mwxds,S88306,565 kgCO2e,1 m3,Shotcrete
ec337hcn,S88306,574 kgCO2e,1 m3,Shotcrete
ec3zgc2f,S88316,501 kgCO2e,1 m3,Shotcrete
ec36x8w8,S88316,489 kgCO2e,1 m3,Shotcrete
ec3ezude,S88316,493 kgCO2e,1 m3,Shotcrete
ec3w8zgw,S88316,490 kgCO2e,1 m3,Shotcrete
ec3jmyyq,S88317,523 kgCO2e,1 m3,Shotcrete
ec31h42e,S88E24507,581 kgCO2e,1 m3,Shotcrete
ec3hbys6,S88E245075,587 kgCO2e,1 m3,Shotcrete
ec30apja,S88E245F71,507 kgCO2e,1 m3,Shotcrete
ec33t471,S88E245F75,504 kgCO2e,1 m3,Shotcrete
ec3s0se0,S89023,577 kgCO2e,1 m3,Shotcrete
ec3u73pu,S89023,579 kgCO2e,1 m3,Shotcrete
ec3w37u2,S89023,590 kgCO2e,1 m3,Shotcrete
ec3ezqf5,S89035,506 kgCO2e,1 m3,Shotcrete
ec3t5jz7,S89037,512 kgCO2e,1 m3,Shotcrete
ec3pye0c,S90037,488 kgCO2e,1 m3,Shotcrete
ec3471bb,S90052,583 kgCO2e,1 m3,Shotcrete
ec3gekmg,S90052,597 kgCO2e,1 m3,Shotcrete
ec3943k4,S90054,517 kgCO2e,1 m3,Shotcrete
ec39hd0r,S90061,513 kgCO2e,1 m3,Shotcrete
ec3atf0f,S90E23907,515 kgCO2e,1 m3,Shotcrete
ec3xg7q4,S93014,489 kgCO2e,1 m3,Shotcrete
ec3a965p,S93014,500 kgCO2e,1 m3,Shotcrete
ec3bpp67,S93014,490 kgCO2e,1 m3,Shotcrete
ec3zp90m,S93015,549 kgCO2e,1 m3,Shotcrete
ec31k218,S93015,536 kgCO2e,1 m3,Shotcrete
ec36bphe,S93015,537 kgCO2e,1 m3,Shotcrete
ec3289ky,S95016,531 kgCO2e,1 m3,Shotcrete
ec3ya58z,S95023,627 kgCO2e,1 m3,Shotcrete
ec3rj8ny,S95023,641 kgCO2e,1 m3,Shotcrete
ec32m32j,S95027,627 kgCO2e,1 m3,Shotcrete
ec3qr3g1,S95027,641 kgCO2e,1 m3,Shotcrete
ec3kxt4x,S95028,630 kgCO2e,1 m3,Shotcrete
ec3s54et,S95507,613 kgCO2e,1 m3,Shotcrete
ec3823qa,S95507,625 kgCO2e,1 m3,Shotcrete
ec3fphx7,S95507,611 kgCO2e,1 m3,Shotcrete
ec3x838j,S95510,526 kgCO2e,1 m3,Shotcrete
ec33dnqw,S95510,538 kgCO2e,1 m3,Shotcrete
ec3x89kw,S95510,527 kgCO2e,1 m3,Shotcrete
ec3puycw,S95520,614 kgCO2e,1 m3,Shotcrete
ec3mfekq,S95520,625 kgCO2e,1 m3,Shotcrete
ec36nm9f,S95520,615 kgCO2e,1 m3,Shotcrete
ec39u72h,S95E24307,625 kgCO2e,1 m3,Shotcrete
ec3bycy9,S97003,639 kgCO2e,1 m3,Shotcrete
ec3ag076,S97006,625 kgCO2e,1 m3,Shotcrete
ec3zfmwk,S97006,639 kgCO2e,1 m3,Shotcrete
ec3qm886,S97014,551 kgCO2e,1 m3,Shotcrete
ec3uf2qy,S97525,634 kgCO2e,1 m3,Shotcrete
ec3bf7s0,S98003,551 kgCO2e,1 m3,Shotcrete
ec37t4rg,S99006,566 kgCO2e,1 m3,Shotcrete
ec3pk7xk,S99514,655 kgCO2e,1 m3,Shotcrete
ec37ndu4,SJ0E240F7,491 kgCO2e,1 m3,Shotcrete
ec3syawh,SL4KSC30,343.9720098 kgCO2e,1 m^3,Shotcrete
ec357c33,SL4KSC40,308.5190107 kgCO2e,1 m^3,Shotcrete
ec349abq,JM TPO 60 mils,4.143 kgCO2e,1 m2,Single-Ply_TPO
ec3k7rqs,JM TPO 60 mils fleece-backed,4.672 kgCO2e,1 m2,Single-Ply_TPO
ec3ad206,JM TPO 80 mils,5.681 kgCO2e,1 m2,Single-Ply_TPO
ec33fyne,JM TPO 80 mils fleece-backed,6.29 kgCO2e,1 m2,Single-Ply_TPO
ec3dcrd2,UltraPlyTM TPO Membrane 45 mils,2.75 kgCO2e,1 m2,Single-Ply_TPO
ec3zju7e,JetSpray Thermal Spray-On Insulation System,1.93 kgCO2e,1 m2,Sprayed
ec3src6x,Vulcraft Fabricated Steel and Floor Deck,1550.34 kgCO2e,1 t,Steel
ec36gxe8,Suprafine XL® – Suspension System,2410 kgCO2e,1 t,Steel_Suspension_Assemblies
